Statename,StateID,Count,Site,Year,Survey,Species,ManagementZone,Population
MT,4,0,706,2007,1,SG,Management Zone I,SimData
MT,4,0,706,2007,2,SG,Management Zone I,SimData
MT,4,0,706,2007,3,SG,Management Zone I,SimData
MT,4,0,706,2007,4,SG,Management Zone I,SimData
MT,4,5,706,2008,5,SG,Management Zone I,SimData
MT,4,0,706,2008,2,SG,Management Zone I,SimData
MT,4,6,706,2008,4,SG,Management Zone I,SimData
MT,4,7,706,2008,1,SG,Management Zone I,SimData
MT,4,8,706,2008,3,SG,Management Zone I,SimData
MT,4,8,706,2009,2,SG,Management Zone I,SimData
MT,4,0,706,2009,4,SG,Management Zone I,SimData
MT,4,0,706,2009,1,SG,Management Zone I,SimData
MT,4,0,706,2009,3,SG,Management Zone I,SimData
MT,4,6,706,2010,2,SG,Management Zone I,SimData
MT,4,0,706,2010,1,SG,Management Zone I,SimData
MT,4,9,706,2010,3,SG,Management Zone I,SimData
MT,4,0,706,2011,2,SG,Management Zone I,SimData
MT,4,0,706,2011,3,SG,Management Zone I,SimData
MT,4,0,706,2011,1,SG,Management Zone I,SimData
MT,4,0,706,2013,1,SG,Management Zone I,SimData
MT,4,7,706,2013,2,SG,Management Zone I,SimData
MT,4,0,707,2005,1,SG,Management Zone I,SimData
MT,4,0,707,2010,1,SG,Management Zone I,SimData
MT,4,5,707,2011,2,SG,Management Zone I,SimData
MT,4,0,707,2011,1,SG,Management Zone I,SimData
MT,4,0,707,2011,3,SG,Management Zone I,SimData
MT,4,11,708,2003,2,SG,Management Zone I,SimData
MT,4,5,708,2003,4,SG,Management Zone I,SimData
MT,4,9,708,2003,5,SG,Management Zone I,SimData
MT,4,18,708,2003,6,SG,Management Zone I,SimData
MT,4,11,708,2003,1,SG,Management Zone I,SimData
MT,4,3,708,2003,3,SG,Management Zone I,SimData
MT,4,4,708,2003,7,SG,Management Zone I,SimData
MT,4,11,708,2004,1,SG,Management Zone I,SimData
MT,4,10,708,2008,1,SG,Management Zone I,SimData
MT,4,8,708,2008,2,SG,Management Zone I,SimData
MT,4,10,708,2010,1,SG,Management Zone I,SimData
MT,4,4,708,2013,1,SG,Management Zone I,SimData
MT,4,12,708,2013,2,SG,Management Zone I,SimData
MT,4,8,708,2014,2,SG,Management Zone I,SimData
MT,4,0,708,2014,1,SG,Management Zone I,SimData
MT,4,5,709,2005,1,SG,Management Zone I,SimData
MT,4,10,709,2011,1,SG,Management Zone I,SimData
MT,4,9,709,2014,1,SG,Management Zone I,SimData
MT,4,0,710,2004,1,SG,Management Zone I,SimData
MT,4,18,710,2005,3,SG,Management Zone I,SimData
MT,4,21,710,2005,1,SG,Management Zone I,SimData
MT,4,49,710,2005,4,SG,Management Zone I,SimData
MT,4,20,710,2005,2,SG,Management Zone I,SimData
MT,4,40,710,2005,5,SG,Management Zone I,SimData
MT,4,17,710,2006,1,SG,Management Zone I,SimData
MT,4,10,710,2006,2,SG,Management Zone I,SimData
MT,4,49,710,2006,3,SG,Management Zone I,SimData
MT,4,33,710,2007,7,SG,Management Zone I,SimData
MT,4,37,710,2007,8,SG,Management Zone I,SimData
MT,4,33,710,2007,3,SG,Management Zone I,SimData
MT,4,22,710,2007,4,SG,Management Zone I,SimData
MT,4,30,710,2007,5,SG,Management Zone I,SimData
MT,4,32,710,2007,6,SG,Management Zone I,SimData
MT,4,1,710,2007,2,SG,Management Zone I,SimData
MT,4,0,710,2007,1,SG,Management Zone I,SimData
MT,4,21,710,2008,6,SG,Management Zone I,SimData
MT,4,8,710,2008,1,SG,Management Zone I,SimData
MT,4,14,710,2008,3,SG,Management Zone I,SimData
MT,4,0,710,2008,5,SG,Management Zone I,SimData
MT,4,3,710,2008,2,SG,Management Zone I,SimData
MT,4,14,710,2008,4,SG,Management Zone I,SimData
MT,4,14,710,2008,7,SG,Management Zone I,SimData
MT,4,9,710,2009,3,SG,Management Zone I,SimData
MT,4,11,710,2009,5,SG,Management Zone I,SimData
MT,4,17,710,2009,2,SG,Management Zone I,SimData
MT,4,9,710,2009,4,SG,Management Zone I,SimData
MT,4,0,710,2009,1,SG,Management Zone I,SimData
MT,4,10,710,2010,2,SG,Management Zone I,SimData
MT,4,0,710,2010,3,SG,Management Zone I,SimData
MT,4,16,710,2010,1,SG,Management Zone I,SimData
MT,4,5,710,2010,4,SG,Management Zone I,SimData
MT,4,16,710,2011,2,SG,Management Zone I,SimData
MT,4,17,710,2011,3,SG,Management Zone I,SimData
MT,4,3,710,2011,1,SG,Management Zone I,SimData
MT,4,23,710,2012,1,SG,Management Zone I,SimData
MT,4,17,710,2012,3,SG,Management Zone I,SimData
MT,4,14,710,2012,2,SG,Management Zone I,SimData
MT,4,0,710,2013,5,SG,Management Zone I,SimData
MT,4,23,710,2013,1,SG,Management Zone I,SimData
MT,4,10,710,2013,3,SG,Management Zone I,SimData
MT,4,16,710,2013,4,SG,Management Zone I,SimData
MT,4,4,710,2013,2,SG,Management Zone I,SimData
MT,4,7,711,2008,1,SG,Management Zone I,SimData
MT,4,10,711,2010,1,SG,Management Zone I,SimData
MT,4,4,711,2011,1,SG,Management Zone I,SimData
MT,4,0,711,2013,1,SG,Management Zone I,SimData
MT,4,0,711,2014,1,SG,Management Zone I,SimData
MT,4,7,711,2014,2,SG,Management Zone I,SimData
MT,4,20,712,2004,1,SG,Management Zone I,SimData
MT,4,0,712,2004,2,SG,Management Zone I,SimData
MT,4,9,712,2005,2,SG,Management Zone I,SimData
MT,4,17,712,2005,3,SG,Management Zone I,SimData
MT,4,22,712,2005,1,SG,Management Zone I,SimData
MT,4,15,712,2005,4,SG,Management Zone I,SimData
MT,4,7,712,2006,1,SG,Management Zone I,SimData
MT,4,1,712,2007,1,SG,Management Zone I,SimData
MT,4,19,712,2007,5,SG,Management Zone I,SimData
MT,4,18,712,2007,6,SG,Management Zone I,SimData
MT,4,2,712,2007,3,SG,Management Zone I,SimData
MT,4,5,712,2007,4,SG,Management Zone I,SimData
MT,4,6,712,2007,2,SG,Management Zone I,SimData
MT,4,13,712,2008,2,SG,Management Zone I,SimData
MT,4,5,712,2008,6,SG,Management Zone I,SimData
MT,4,5,712,2008,5,SG,Management Zone I,SimData
MT,4,4,712,2008,1,SG,Management Zone I,SimData
MT,4,8,712,2008,7,SG,Management Zone I,SimData
MT,4,9,712,2008,3,SG,Management Zone I,SimData
MT,4,5,712,2008,4,SG,Management Zone I,SimData
MT,4,2,712,2009,1,SG,Management Zone I,SimData
MT,4,18,712,2009,4,SG,Management Zone I,SimData
MT,4,6,712,2009,5,SG,Management Zone I,SimData
MT,4,12,712,2009,2,SG,Management Zone I,SimData
MT,4,6,712,2009,3,SG,Management Zone I,SimData
MT,4,0,712,2010,1,SG,Management Zone I,SimData
MT,4,5,712,2010,2,SG,Management Zone I,SimData
MT,4,11,712,2010,3,SG,Management Zone I,SimData
MT,4,9,712,2010,4,SG,Management Zone I,SimData
MT,4,16,712,2010,5,SG,Management Zone I,SimData
MT,4,13,712,2011,1,SG,Management Zone I,SimData
MT,4,19,712,2011,4,SG,Management Zone I,SimData
MT,4,6,712,2011,6,SG,Management Zone I,SimData
MT,4,7,712,2011,5,SG,Management Zone I,SimData
MT,4,0,712,2011,2,SG,Management Zone I,SimData
MT,4,2,712,2011,3,SG,Management Zone I,SimData
MT,4,8,712,2012,4,SG,Management Zone I,SimData
MT,4,0,712,2012,2,SG,Management Zone I,SimData
MT,4,21,712,2012,1,SG,Management Zone I,SimData
MT,4,25,712,2012,3,SG,Management Zone I,SimData
MT,4,14,712,2013,4,SG,Management Zone I,SimData
MT,4,9,712,2013,5,SG,Management Zone I,SimData
MT,4,20,712,2013,6,SG,Management Zone I,SimData
MT,4,13,712,2013,1,SG,Management Zone I,SimData
MT,4,13,712,2013,3,SG,Management Zone I,SimData
MT,4,21,712,2013,7,SG,Management Zone I,SimData
MT,4,14,712,2013,2,SG,Management Zone I,SimData
MT,4,8,712,2013,8,SG,Management Zone I,SimData
MT,4,3,712,2013,9,SG,Management Zone I,SimData
MT,4,0,713,2002,1,SG,Management Zone I,SimData
MT,4,0,713,2004,1,SG,Management Zone I,SimData
MT,4,7,713,2004,2,SG,Management Zone I,SimData
MT,4,9,713,2014,1,SG,Management Zone I,SimData
MT,4,0,714,2004,1,SG,Management Zone I,SimData
MT,4,0,714,2005,1,SG,Management Zone I,SimData
MT,4,4,714,2005,2,SG,Management Zone I,SimData
MT,4,0,714,2006,1,SG,Management Zone I,SimData
MT,4,0,714,2007,1,SG,Management Zone I,SimData
MT,4,0,714,2007,2,SG,Management Zone I,SimData
MT,4,4,714,2008,5,SG,Management Zone I,SimData
MT,4,0,714,2008,2,SG,Management Zone I,SimData
MT,4,0,714,2008,4,SG,Management Zone I,SimData
MT,4,0,714,2008,1,SG,Management Zone I,SimData
MT,4,7,714,2008,3,SG,Management Zone I,SimData
MT,4,10,714,2009,2,SG,Management Zone I,SimData
MT,4,0,714,2009,4,SG,Management Zone I,SimData
MT,4,8,714,2009,3,SG,Management Zone I,SimData
MT,4,0,714,2009,5,SG,Management Zone I,SimData
MT,4,1,714,2009,1,SG,Management Zone I,SimData
MT,4,0,714,2010,1,SG,Management Zone I,SimData
MT,4,9,714,2010,2,SG,Management Zone I,SimData
MT,4,0,714,2010,3,SG,Management Zone I,SimData
MT,4,0,714,2010,4,SG,Management Zone I,SimData
MT,4,0,714,2011,2,SG,Management Zone I,SimData
MT,4,0,714,2011,3,SG,Management Zone I,SimData
MT,4,6,714,2011,1,SG,Management Zone I,SimData
MT,4,9,714,2012,3,SG,Management Zone I,SimData
MT,4,1,714,2012,1,SG,Management Zone I,SimData
MT,4,3,714,2012,2,SG,Management Zone I,SimData
MT,4,5,714,2013,1,SG,Management Zone I,SimData
MT,4,4,714,2013,3,SG,Management Zone I,SimData
MT,4,0,714,2013,2,SG,Management Zone I,SimData
MT,4,0,715,2005,1,SG,Management Zone I,SimData
MT,4,4,715,2008,1,SG,Management Zone I,SimData
MT,4,16,715,2008,2,SG,Management Zone I,SimData
MT,4,0,715,2009,1,SG,Management Zone I,SimData
MT,4,8,715,2009,2,SG,Management Zone I,SimData
MT,4,10,715,2010,1,SG,Management Zone I,SimData
MT,4,8,715,2011,1,SG,Management Zone I,SimData
MT,4,0,715,2013,1,SG,Management Zone I,SimData
MT,4,0,715,2014,1,SG,Management Zone I,SimData
MT,4,3,716,2005,1,SG,Management Zone I,SimData
MT,4,53,716,2006,1,SG,Management Zone I,SimData
MT,4,6,716,2008,1,SG,Management Zone I,SimData
MT,4,14,716,2008,2,SG,Management Zone I,SimData
MT,4,1,716,2009,1,SG,Management Zone I,SimData
MT,4,7,716,2009,2,SG,Management Zone I,SimData
MT,4,13,716,2010,1,SG,Management Zone I,SimData
MT,4,16,716,2011,1,SG,Management Zone I,SimData
MT,4,10,716,2011,2,SG,Management Zone I,SimData
MT,4,0,716,2013,1,SG,Management Zone I,SimData
MT,4,9,716,2014,1,SG,Management Zone I,SimData
MT,4,27,717,2002,1,SG,Management Zone I,SimData
MT,4,0,717,2004,1,SG,Management Zone I,SimData
MT,4,0,717,2005,1,SG,Management Zone I,SimData
MT,4,8,717,2007,3,SG,Management Zone I,SimData
MT,4,10,717,2007,2,SG,Management Zone I,SimData
MT,4,0,717,2007,1,SG,Management Zone I,SimData
MT,4,7,717,2008,2,SG,Management Zone I,SimData
MT,4,10,717,2008,4,SG,Management Zone I,SimData
MT,4,0,717,2008,1,SG,Management Zone I,SimData
MT,4,0,717,2008,3,SG,Management Zone I,SimData
MT,4,0,717,2008,5,SG,Management Zone I,SimData
MT,4,0,717,2009,1,SG,Management Zone I,SimData
MT,4,0,717,2009,2,SG,Management Zone I,SimData
MT,4,0,717,2009,3,SG,Management Zone I,SimData
MT,4,0,717,2010,1,SG,Management Zone I,SimData
MT,4,7,717,2010,2,SG,Management Zone I,SimData
MT,4,0,717,2010,3,SG,Management Zone I,SimData
MT,4,0,717,2011,3,SG,Management Zone I,SimData
MT,4,3,717,2011,1,SG,Management Zone I,SimData
MT,4,7,717,2011,2,SG,Management Zone I,SimData
MT,4,1,717,2012,3,SG,Management Zone I,SimData
MT,4,1,717,2012,1,SG,Management Zone I,SimData
MT,4,3,717,2012,4,SG,Management Zone I,SimData
MT,4,10,717,2012,2,SG,Management Zone I,SimData
MT,4,20,717,2013,3,SG,Management Zone I,SimData
MT,4,0,717,2013,1,SG,Management Zone I,SimData
MT,4,0,717,2013,2,SG,Management Zone I,SimData
MT,4,0,717,2013,5,SG,Management Zone I,SimData
MT,4,0,717,2013,4,SG,Management Zone I,SimData
MT,4,0,717,2013,6,SG,Management Zone I,SimData
MT,4,10,718,2004,1,SG,Management Zone I,SimData
MT,4,5,718,2006,1,SG,Management Zone I,SimData
MT,4,0,718,2007,2,SG,Management Zone I,SimData
MT,4,5,718,2007,1,SG,Management Zone I,SimData
MT,4,0,718,2008,2,SG,Management Zone I,SimData
MT,4,0,718,2008,3,SG,Management Zone I,SimData
MT,4,2,718,2008,4,SG,Management Zone I,SimData
MT,4,4,718,2008,5,SG,Management Zone I,SimData
MT,4,0,718,2008,1,SG,Management Zone I,SimData
MT,4,3,718,2009,4,SG,Management Zone I,SimData
MT,4,0,718,2009,1,SG,Management Zone I,SimData
MT,4,0,718,2009,3,SG,Management Zone I,SimData
MT,4,0,718,2009,2,SG,Management Zone I,SimData
MT,4,2,718,2010,3,SG,Management Zone I,SimData
MT,4,0,718,2010,1,SG,Management Zone I,SimData
MT,4,10,718,2010,2,SG,Management Zone I,SimData
MT,4,0,718,2011,1,SG,Management Zone I,SimData
MT,4,10,718,2011,3,SG,Management Zone I,SimData
MT,4,0,718,2011,4,SG,Management Zone I,SimData
MT,4,0,718,2011,5,SG,Management Zone I,SimData
MT,4,9,718,2011,2,SG,Management Zone I,SimData
MT,4,8,718,2012,4,SG,Management Zone I,SimData
MT,4,7,718,2012,2,SG,Management Zone I,SimData
MT,4,0,718,2012,1,SG,Management Zone I,SimData
MT,4,0,718,2012,3,SG,Management Zone I,SimData
MT,4,0,718,2013,3,SG,Management Zone I,SimData
MT,4,0,718,2013,4,SG,Management Zone I,SimData
MT,4,8,718,2013,2,SG,Management Zone I,SimData
MT,4,9,718,2013,1,SG,Management Zone I,SimData
MT,4,7,718,2013,5,SG,Management Zone I,SimData
MT,4,29,719,2002,1,SG,Management Zone I,SimData
MT,4,48,719,2003,1,SG,Management Zone I,SimData
MT,4,39,719,2004,1,SG,Management Zone I,SimData
MT,4,43,719,2005,1,SG,Management Zone I,SimData
MT,4,14,719,2005,2,SG,Management Zone I,SimData
MT,4,29,719,2006,1,SG,Management Zone I,SimData
MT,4,33,719,2006,2,SG,Management Zone I,SimData
MT,4,30,719,2006,3,SG,Management Zone I,SimData
MT,4,7,719,2007,1,SG,Management Zone I,SimData
MT,4,10,719,2007,2,SG,Management Zone I,SimData
MT,4,23,719,2007,5,SG,Management Zone I,SimData
MT,4,20,719,2007,6,SG,Management Zone I,SimData
MT,4,5,719,2007,4,SG,Management Zone I,SimData
MT,4,0,719,2007,3,SG,Management Zone I,SimData
MT,4,13,719,2008,5,SG,Management Zone I,SimData
MT,4,8,719,2008,2,SG,Management Zone I,SimData
MT,4,0,719,2008,3,SG,Management Zone I,SimData
MT,4,0,719,2008,4,SG,Management Zone I,SimData
MT,4,8,719,2008,6,SG,Management Zone I,SimData
MT,4,5,719,2008,1,SG,Management Zone I,SimData
MT,4,13,719,2008,7,SG,Management Zone I,SimData
MT,4,8,719,2009,2,SG,Management Zone I,SimData
MT,4,0,719,2009,3,SG,Management Zone I,SimData
MT,4,9,719,2009,5,SG,Management Zone I,SimData
MT,4,11,719,2009,6,SG,Management Zone I,SimData
MT,4,4,719,2009,1,SG,Management Zone I,SimData
MT,4,0,719,2009,4,SG,Management Zone I,SimData
MT,4,0,719,2010,3,SG,Management Zone I,SimData
MT,4,1,719,2010,4,SG,Management Zone I,SimData
MT,4,11,719,2010,1,SG,Management Zone I,SimData
MT,4,0,719,2010,2,SG,Management Zone I,SimData
MT,4,2,719,2011,1,SG,Management Zone I,SimData
MT,4,9,719,2011,3,SG,Management Zone I,SimData
MT,4,17,719,2011,4,SG,Management Zone I,SimData
MT,4,22,719,2011,2,SG,Management Zone I,SimData
MT,4,24,719,2011,5,SG,Management Zone I,SimData
MT,4,3,719,2012,3,SG,Management Zone I,SimData
MT,4,0,719,2012,6,SG,Management Zone I,SimData
MT,4,16,719,2012,1,SG,Management Zone I,SimData
MT,4,7,719,2012,4,SG,Management Zone I,SimData
MT,4,8,719,2012,1,SG,Management Zone I,SimData
MT,4,23,719,2012,2,SG,Management Zone I,SimData
MT,4,1,719,2012,5,SG,Management Zone I,SimData
MT,4,5,719,2013,4,SG,Management Zone I,SimData
MT,4,3,719,2013,2,SG,Management Zone I,SimData
MT,4,0,719,2013,3,SG,Management Zone I,SimData
MT,4,0,719,2013,6,SG,Management Zone I,SimData
MT,4,0,719,2013,5,SG,Management Zone I,SimData
MT,4,16,719,2014,1,SG,Management Zone I,SimData
MT,4,2,720,2005,1,SG,Management Zone I,SimData
MT,4,7,720,2011,1,SG,Management Zone I,SimData
MT,4,1,720,2014,1,SG,Management Zone I,SimData
MT,4,6,721,2010,1,SG,Management Zone I,SimData
MT,4,13,721,2011,1,SG,Management Zone I,SimData
MT,4,14,721,2014,1,SG,Management Zone I,SimData
MT,4,9,722,2005,1,SG,Management Zone I,SimData
MT,4,10,722,2011,1,SG,Management Zone I,SimData
MT,4,5,722,2014,2,SG,Management Zone I,SimData
MT,4,0,722,2014,1,SG,Management Zone I,SimData
MT,4,0,723,2005,1,SG,Management Zone I,SimData
MT,4,7,723,2011,1,SG,Management Zone I,SimData
MT,4,10,723,2014,1,SG,Management Zone I,SimData
MT,4,2,723,2014,2,SG,Management Zone I,SimData
MT,4,40,724,2004,1,SG,Management Zone I,SimData
MT,4,0,724,2011,1,SG,Management Zone I,SimData
MT,4,5,724,2012,1,SG,Management Zone I,SimData
MT,4,3,725,2005,1,SG,Management Zone I,SimData
MT,4,8,725,2009,1,SG,Management Zone I,SimData
MT,4,10,725,2010,1,SG,Management Zone I,SimData
MT,4,17,725,2010,3,SG,Management Zone I,SimData
MT,4,14,725,2010,2,SG,Management Zone I,SimData
MT,4,0,725,2012,1,SG,Management Zone I,SimData
MT,4,4,725,2012,2,SG,Management Zone I,SimData
MT,4,10,726,2003,1,SG,Management Zone I,SimData
MT,4,0,726,2004,1,SG,Management Zone I,SimData
MT,4,5,726,2010,1,SG,Management Zone I,SimData
MT,4,0,726,2011,1,SG,Management Zone I,SimData
MT,4,0,726,2011,2,SG,Management Zone I,SimData
MT,4,12,726,2013,1,SG,Management Zone I,SimData
MT,4,8,727,2003,2,SG,Management Zone I,SimData
MT,4,6,727,2003,1,SG,Management Zone I,SimData
MT,4,0,727,2006,1,SG,Management Zone I,SimData
MT,4,9,727,2012,1,SG,Management Zone I,SimData
MT,4,15,728,2003,1,SG,Management Zone I,SimData
MT,4,25,728,2004,1,SG,Management Zone I,SimData
MT,4,4,728,2013,1,SG,Management Zone I,SimData
MT,4,6,729,2010,1,SG,Management Zone I,SimData
MT,4,0,729,2011,1,SG,Management Zone I,SimData
MT,4,3,729,2011,2,SG,Management Zone I,SimData
MT,4,0,729,2012,1,SG,Management Zone I,SimData
MT,4,16,730,2003,1,SG,Management Zone I,SimData
MT,4,0,730,2004,1,SG,Management Zone I,SimData
MT,4,0,730,2013,1,SG,Management Zone I,SimData
MT,4,0,731,2006,1,SG,Management Zone I,SimData
MT,4,7,731,2010,1,SG,Management Zone I,SimData
MT,4,9,731,2012,1,SG,Management Zone I,SimData
MT,4,0,731,2014,1,SG,Management Zone I,SimData
MT,4,0,732,2010,1,SG,Management Zone I,SimData
MT,4,2,732,2012,1,SG,Management Zone I,SimData
MT,4,0,732,2014,1,SG,Management Zone I,SimData
MT,4,5,732,2014,2,SG,Management Zone I,SimData
MT,4,6,733,2010,1,SG,Management Zone I,SimData
MT,4,10,733,2012,1,SG,Management Zone I,SimData
MT,4,0,733,2014,1,SG,Management Zone I,SimData
MT,4,9,734,2010,1,SG,Management Zone I,SimData
MT,4,0,734,2012,1,SG,Management Zone I,SimData
MT,4,0,734,2014,1,SG,Management Zone I,SimData
MT,4,5,734,2014,2,SG,Management Zone I,SimData
MT,4,0,735,2006,1,SG,Management Zone I,SimData
MT,4,0,735,2010,1,SG,Management Zone I,SimData
MT,4,0,735,2012,1,SG,Management Zone I,SimData
MT,4,0,735,2013,1,SG,Management Zone I,SimData
MT,4,9,735,2014,1,SG,Management Zone I,SimData
MT,4,14,736,2003,1,SG,Management Zone I,SimData
MT,4,3,736,2003,2,SG,Management Zone I,SimData
MT,4,3,736,2010,1,SG,Management Zone I,SimData
MT,4,4,736,2013,1,SG,Management Zone I,SimData
MT,4,8,736,2014,1,SG,Management Zone I,SimData
MT,4,6,737,2005,1,SG,Management Zone I,SimData
MT,4,1,737,2010,1,SG,Management Zone I,SimData
MT,4,6,737,2014,1,SG,Management Zone I,SimData
MT,4,21,738,2009,1,SG,Management Zone I,SimData
MT,4,28,738,2010,3,SG,Management Zone I,SimData
MT,4,0,738,2010,1,SG,Management Zone I,SimData
MT,4,0,738,2010,2,SG,Management Zone I,SimData
MT,4,13,738,2011,1,SG,Management Zone I,SimData
MT,4,0,738,2012,1,SG,Management Zone I,SimData
MT,4,7,738,2013,1,SG,Management Zone I,SimData
MT,4,0,738,2014,1,SG,Management Zone I,SimData
MT,4,2,739,2002,1,SG,Management Zone I,SimData
MT,4,6,739,2003,1,SG,Management Zone I,SimData
MT,4,9,739,2004,1,SG,Management Zone I,SimData
MT,4,16,739,2005,1,SG,Management Zone I,SimData
MT,4,0,739,2006,1,SG,Management Zone I,SimData
MT,4,9,739,2006,2,SG,Management Zone I,SimData
MT,4,1,739,2007,1,SG,Management Zone I,SimData
MT,4,0,739,2007,2,SG,Management Zone I,SimData
MT,4,16,739,2008,4,SG,Management Zone I,SimData
MT,4,0,739,2008,1,SG,Management Zone I,SimData
MT,4,6,739,2008,2,SG,Management Zone I,SimData
MT,4,2,739,2008,3,SG,Management Zone I,SimData
MT,4,4,739,2008,5,SG,Management Zone I,SimData
MT,4,4,739,2008,6,SG,Management Zone I,SimData
MT,4,0,739,2009,2,SG,Management Zone I,SimData
MT,4,7,739,2009,1,SG,Management Zone I,SimData
MT,4,0,739,2009,3,SG,Management Zone I,SimData
MT,4,13,739,2010,1,SG,Management Zone I,SimData
MT,4,0,739,2010,3,SG,Management Zone I,SimData
MT,4,10,739,2010,4,SG,Management Zone I,SimData
MT,4,0,739,2010,2,SG,Management Zone I,SimData
MT,4,5,739,2011,2,SG,Management Zone I,SimData
MT,4,0,739,2011,1,SG,Management Zone I,SimData
MT,4,18,739,2011,3,SG,Management Zone I,SimData
MT,4,15,739,2011,4,SG,Management Zone I,SimData
MT,4,7,739,2012,1,SG,Management Zone I,SimData
MT,4,0,739,2012,2,SG,Management Zone I,SimData
MT,4,0,739,2012,3,SG,Management Zone I,SimData
MT,4,9,739,2012,4,SG,Management Zone I,SimData
MT,4,6,739,2012,5,SG,Management Zone I,SimData
MT,4,6,739,2013,1,SG,Management Zone I,SimData
MT,4,4,739,2013,2,SG,Management Zone I,SimData
MT,4,0,739,2013,3,SG,Management Zone I,SimData
MT,4,5,739,2013,4,SG,Management Zone I,SimData
MT,4,0,739,2014,4,SG,Management Zone I,SimData
MT,4,7,739,2014,1,SG,Management Zone I,SimData
MT,4,14,739,2014,2,SG,Management Zone I,SimData
MT,4,0,739,2014,5,SG,Management Zone I,SimData
MT,4,6,739,2014,3,SG,Management Zone I,SimData
MT,4,25,740,2002,1,SG,Management Zone I,SimData
MT,4,13,740,2003,1,SG,Management Zone I,SimData
MT,4,10,740,2004,1,SG,Management Zone I,SimData
MT,4,14,740,2005,1,SG,Management Zone I,SimData
MT,4,8,740,2005,2,SG,Management Zone I,SimData
MT,4,16,740,2006,1,SG,Management Zone I,SimData
MT,4,7,740,2006,2,SG,Management Zone I,SimData
MT,4,18,740,2007,1,SG,Management Zone I,SimData
MT,4,5,740,2007,2,SG,Management Zone I,SimData
MT,4,0,740,2008,3,SG,Management Zone I,SimData
MT,4,6,740,2008,1,SG,Management Zone I,SimData
MT,4,3,740,2008,2,SG,Management Zone I,SimData
MT,4,0,740,2008,4,SG,Management Zone I,SimData
MT,4,11,740,2008,5,SG,Management Zone I,SimData
MT,4,14,740,2008,6,SG,Management Zone I,SimData
MT,4,10,740,2009,2,SG,Management Zone I,SimData
MT,4,15,740,2009,1,SG,Management Zone I,SimData
MT,4,11,740,2009,3,SG,Management Zone I,SimData
MT,4,13,740,2010,1,SG,Management Zone I,SimData
MT,4,0,740,2010,3,SG,Management Zone I,SimData
MT,4,13,740,2010,4,SG,Management Zone I,SimData
MT,4,10,740,2010,2,SG,Management Zone I,SimData
MT,4,1,740,2011,1,SG,Management Zone I,SimData
MT,4,0,740,2011,2,SG,Management Zone I,SimData
MT,4,0,740,2011,3,SG,Management Zone I,SimData
MT,4,2,740,2012,1,SG,Management Zone I,SimData
MT,4,0,740,2012,2,SG,Management Zone I,SimData
MT,4,0,740,2012,3,SG,Management Zone I,SimData
MT,4,0,740,2012,4,SG,Management Zone I,SimData
MT,4,6,740,2013,1,SG,Management Zone I,SimData
MT,4,6,740,2013,2,SG,Management Zone I,SimData
MT,4,3,740,2013,3,SG,Management Zone I,SimData
MT,4,5,740,2014,1,SG,Management Zone I,SimData
MT,4,10,741,2010,1,SG,Management Zone I,SimData
MT,4,8,741,2011,1,SG,Management Zone I,SimData
MT,4,8,741,2013,1,SG,Management Zone I,SimData
MT,4,0,741,2014,2,SG,Management Zone I,SimData
MT,4,3,741,2014,1,SG,Management Zone I,SimData
MT,4,0,742,2010,1,SG,Management Zone I,SimData
MT,4,15,742,2010,2,SG,Management Zone I,SimData
MT,4,0,742,2011,1,SG,Management Zone I,SimData
MT,4,0,742,2012,1,SG,Management Zone I,SimData
MT,4,9,742,2014,1,SG,Management Zone I,SimData
MT,4,5,743,2002,1,SG,Management Zone I,SimData
MT,4,30,743,2003,3,SG,Management Zone I,SimData
MT,4,0,743,2003,1,SG,Management Zone I,SimData
MT,4,3,743,2003,2,SG,Management Zone I,SimData
MT,4,0,743,2005,1,SG,Management Zone I,SimData
MT,4,0,743,2005,2,SG,Management Zone I,SimData
MT,4,2,743,2006,1,SG,Management Zone I,SimData
MT,4,0,743,2006,2,SG,Management Zone I,SimData
MT,4,32,743,2007,2,SG,Management Zone I,SimData
MT,4,6,743,2007,1,SG,Management Zone I,SimData
MT,4,0,743,2008,1,SG,Management Zone I,SimData
MT,4,0,743,2008,2,SG,Management Zone I,SimData
MT,4,0,743,2008,3,SG,Management Zone I,SimData
MT,4,16,743,2009,2,SG,Management Zone I,SimData
MT,4,28,743,2009,1,SG,Management Zone I,SimData
MT,4,0,743,2010,1,SG,Management Zone I,SimData
MT,4,1,743,2014,2,SG,Management Zone I,SimData
MT,4,10,743,2014,1,SG,Management Zone I,SimData
MT,4,0,744,2010,1,SG,Management Zone I,SimData
MT,4,3,744,2012,1,SG,Management Zone I,SimData
MT,4,5,744,2013,1,SG,Management Zone I,SimData
MT,4,2,744,2014,1,SG,Management Zone I,SimData
MT,4,0,745,2010,1,SG,Management Zone I,SimData
MT,4,6,745,2011,1,SG,Management Zone I,SimData
MT,4,0,745,2013,1,SG,Management Zone I,SimData
MT,4,0,745,2014,1,SG,Management Zone I,SimData
MT,4,17,746,2002,1,SG,Management Zone I,SimData
MT,4,15,746,2003,1,SG,Management Zone I,SimData
MT,4,27,746,2004,1,SG,Management Zone I,SimData
MT,4,17,746,2005,1,SG,Management Zone I,SimData
MT,4,18,746,2005,2,SG,Management Zone I,SimData
